,cik,companyName,stockSymbol,with10K
3702,0001270200,VIASPACE Inc.,vspc,1
3703,0000912093,VIAVI SOLUTIONS INC.,jdsu,1
3704,0000103446,VICTOR EQUIPMENT CO,,0
3705,0000946840,VIROPHARMA INC,vphm,1
3706,0001437283,"VIRTUAL PIGGY, INC.",vpig,1
3707,0001405424,VISION INDUSTRIES CORP,viicq,1
3708,0001513520,"VISIONARY SYSTEMS, INC.",,0
3709,0000946823,VITRAN CORP INC,,1
3710,0000807707,VOXX International Corp,voxx,1
3711,0001028394,VOYAGER ENTERTAINMENT INTERNATIONAL INC,veii,1
3712,0001300446,"VWR International, LLC",,1
3713,0000885590,"Valeant Pharmaceuticals International, Inc.",vrx,1
3714,0001035002,Valero Energy Corp/TX,vlo,1
3715,0001348259,Validus Holdings Ltd,vr,1
3716,0000714310,Valley National Bancorp,vly,1
3717,0000102729,Valmont Industries Inc,vmi,1
3718,0000102741,Valspar Corp,val,1
3719,0000717720,Value Line Inc,valu,1
3720,0001347178,Vanda Pharmaceuticals Inc.,vnda,1
3721,0001402478,"Vangent, Inc.",,1
3722,0001533932,"Vantiv, Inc.",vntv,1
3723,0001455819,"Vape Holdings, Inc.",wape,1
3724,0001681622,Varex Imaging Corp,vrex,1
3725,0000203527,Varian Medical Systems Inc,var,1
3726,0001044777,Vasco Data Security International Inc,vdsi,1
3727,0001603207,Vascular Biogenics Ltd.,vblt,0
3728,0001030206,Vascular Solutions Inc,vasc,1
3729,0001096385,Vectren Corp,vvc,1
3730,0000103145,Veeco Instruments Inc,veco,1
3731,0001393052,Veeva Systems Inc,veev,1
3732,0001490412,Velti plc,veltf,0
3733,0000740260,Ventas Inc,vtr,1
3734,0000887359,Vericel Corp,vcel,1
3735,0001166388,Verint Systems Inc,vrnt,1
3736,0001014473,Verisign Inc/CA,vrsn,1
3737,0000773318,Veritec Inc,vrtc,1
3738,0001418115,Verity Corp.,vrty,1
3739,0000732712,Verizon Communications Inc,vz,1
3740,0000926617,"Vermillion, Inc.",vrml,1
3741,0000803647,Versar Inc,vsr,1
3742,0001421182,Verso Corp.,vrs,1
3743,0000875320,Vertex Pharmaceuticals Inc / Ma,vrtx,1
3744,0001094808,"Vertro, Inc.",,1
3745,0001339947,Viacom Inc.,viab,1
3746,0000884219,Viad Corp,vvi,1
3747,0000797721,Viasat Inc,vsat,1
3748,0001101169,Viasystems Group Inc,vias,1
3749,0001479320,Vibe Ventures Inc.,vbbv,1
3750,0000819050,Vical Inc,vicl,1
3751,0000310056,Vicon Industries Inc /NY/,vii,1
3752,0000751978,Vicor Corp,vicr,1
3753,0001335104,"Vicor Technologies, Inc.",,1
3754,1084475,"Video River Networks, Inc.",,1
3755,0001597313,"ViewRay, Inc.",vray,1
3756,0000751365,Virco Mfg Corporation,virc,1
3757,0001572334,Virginia National Bankshares Corp,vabk,1
3758,0001518336,"Virtual Learning Company, Inc.",vlci,1
3759,0001207074,Virtusa Corp,vrtu,1
3760,0001403161,Visa Inc.,v,1
3761,0000103730,Vishay Intertechnology Inc,vsh,1
3762,0001111335,Visteon Corp,vc,1
3763,0001401688,"Vitacost.com, Inc.",,1
3764,0001157602,"Vitae Pharmaceuticals, Inc",vtae,1
3765,0000880446,Vitesse Semiconductor Corp,vtss,1
3766,0000881524,Vivus Inc,vvus,1
3767,0001124610,"Vmware, Inc.",vmw,1
3768,0001129260,"Vocera Communications, Inc.",vcra,1
3769,0001329919,"Vocus, Inc.",,1
3770,0001620053,Vodka Brands Corp,vbco,1
3771,0001354217,Volcano Corp,volc,1
3772,0000103872,"Volt Information Sciences, Inc.",visi,1
3773,0001272830,Vonage Holdings Corp,vg,1
3774,0001396009,Vulcan Materials CO,vmc,1
3775,0001308027,Vystar Corp,vyst,1
3776,0001045309,W R Grace & Co,gra,1
3777,0001288403,W&T Offshore Inc,wti,1
3778,0001574532,"WCI Communities, Inc.",wcic,1
3779,0001603565,"WCI Communities, LLC",,0
3780,0001098277,WEBSENSE INC,wbsn,1
3781,0000783325,"WEC ENERGY GROUP, INC.",wec,1
3782,0000072971,WELLS FARGO & COMPANY/MN,wfc,1
3783,0000766704,WELLTOWER INC.,hcn,1
3784,0001024657,WEST CORP,wstc,1
3785,0000805080,WEST SUBURBAN BANCORP INC,wnrp,1
3786,0000719245,WESTPAC BANKING CORP,wbk,0
3787,0000863456,WET SEAL INC,wtsl,1
3788,0001309108,WEX Inc.,wex,1
3789,0001555365,WHITEWAVE FOODS Co,wwav,1
3790,0001095996,WILLIAM LYON HOMES,wlh,1
3791,0000872821,WILMINGTON TRUST CORP,wl,1
3792,2344,WINBOND ELECTRONICS CORP.(華邦電子),wec,0
3793,0000107681,WINN DIXIE STORES INC,,1
3794,0000107833,WISCONSIN PUBLIC SERVICE CORP,wipsm,1
3795,0001264136,WOORI FINANCE HOLDINGS CO LTD,wf,0
3796,0001445305,WORKIVA INC,wk,1
3797,0001095266,WORKSTREAM INC,wstm,1
3798,0001024520,WORLD HEART CORP,whrt,1
3799,0001594686,WP Glimcher Inc.,wpg,1
3800,0001702924,"WRAP TECHNOLOGIES, INC.",WRTC,1
3801,0000879526,Wabash National Corp /DE,wnc,1
3802,0001052100,Waddell & Reed Financial Inc,wdr,1
3803,0001158863,"Wageworks, Inc.",wage,1
3804,1716770,Wah Fu Education Group Ltd,WAFU,0
3805,0000104207,Walgreen Co,wag,1
3806,0001618921,"Walgreens Boots Alliance, Inc.",wba,1
3807,0001323854,Warner Chilcott plc,,1
3808,0001319161,Warner Music Group Corp.,wmg,1
3809,0000737468,Washington Trust Bancorp Inc,wash,1
3810,0001057058,"Waste Connections, Inc.",wcn,1
3811,0000823768,Waste Management Inc,wm,1
3812,0001000697,Waters Corp /DE/,wat,1
3813,0000105016,Watsco Inc,wso,1
3814,0000105076,Wausau Paper Corp.,wpp,1
3815,0000919013,Wave Systems Corp,wavx,1
3816,0000945983,"Wayside Technology Group, Inc.",wstg,1
3817,0001095291,"Web.Com Group, Inc.",wwww,1
3818,cr761806,Webster Bank N.A.,,0
3819,0000801337,Webster Financial Corp,wbs,1
3820,0000105319,Weight Watchers International Inc,wtw,1
3821,0000828916,Weingarten Realty Investors /TX/,wri,1
3822,0000105418,Weis Markets Inc,wmk,1
3823,0001592707,Weiser Lock Corp,,0
3824,cr451965,"Wells Fargo Bank, N.A.",,0
3825,0000793074,Werner Enterprises Inc,wern,1
3826,0000203596,Wesbanco Inc,wsbc,1
3827,0001166928,West Bancorporation Inc,wtba,1
3828,0000105770,West Pharmaceutical Services Inc,wst,1
3829,0000054507,Westar Energy Inc /Ks,wr,1
3830,0001002135,Westell Technologies Inc,wstl,1
3831,0001212545,Western Alliance Bancorporation,wal,1
3832,0000106040,Western Digital Corp,wdc,1
3833,0001414475,Western Gas Partners LP,wes,1
3834,0001365135,Western Union CO,wu,1
3835,0000943452,Westinghouse Air Brake Technologies Corp,wab,1
3836,0001262823,Westlake Chemical Corp,wlk,1
3837,0001165002,Westwood Holdings Group Inc,whg,1
3838,0000106532,Weyco Group Inc,weys,1
3839,0000106535,Weyerhaeuser Co,wy,1
3840,104819,Wgl Holdings Inc,wgl,1
3841,0001323404,Wheaton Precious Metals Corp.,slw,0
3842,0001360565,"Where Food Comes From, Inc.",wfcf,1
3843,0000106640,Whirlpool Corp /DE/,whr,1
3844,0001175535,Whitestone REIT,wsr,1
3845,0000865436,Whole Foods Market Inc,wfm,1
3846,0001571833,"WideOpenWest Finance, LLC",wdow_priv,1
3847,0000838875,Willamette Valley Vineyards Inc,wvvi,1
3848,0001449732,"Willbros Group, Inc.",wg,1
3849,0001370450,"Willdan Group, Inc.",wldn,1
3850,0000107263,Williams Companies Inc,wmb,1
3851,0000719955,Williams Sonoma Inc,wsm,1
3852,0001018164,Willis Lease Finance Corp,wlfc,1
3853,0001439133,"Windstream Technologies, Inc.",wsti,1
3854,0000749935,Winland Electronics Inc,welx,1
3855,0000908315,Winmark Corp,wina,1
3856,0000107687,Winnebago Industries Inc,wgo,1
3857,0001015328,Wintrust Financial Corp,wtfc,1
3858,0001522182,WireCo WorldGroup Inc.,wcwg_priv,1
3859,1379527,WisdomTree Continuous Commodity Index Fund,gcc,1
3860,0000880631,"WisdomTree Investments, Inc.",wetf,1
3861,0001519300,Wix Filtration Corp LLC,,0
3862,0001576789,Wix.com Ltd.,wix,0
3863,0001162896,"Wizard World, Inc.",wizd,1
3864,0001424404,Wolverine Technologies Corp.,wolv,1
3865,0000110471,Wolverine World Wide Inc /DE/,www,1
3866,0000108312,"Woodward, Inc.",wwd,1
3867,0001527648,Work Area Protection Corp.,,0
3868,0001327811,"Workday, Inc.",wday,1
3869,0001371781,"World Energy Solutions, Inc.",xwes,1
3870,0000789460,World Fuel Services Corp,int,1
3871,0001389879,"World Series of Golf, Inc.",wsgf,1
3872,0001091907,World Wrestling Entertainmentinc,wwe,1
3873,0000108516,Worthington Industries Inc,wor,1
3874,0000828944,Wsfs Financial Corp,wsfs,1
3875,0001361658,Wyndham Worldwide Corp,wyn,1
3876,0001174922,Wynn Resorts Ltd,wynn,1
3877,0001435375,XG SCIENCES INC,xgsc_priv,1
3878,0000791908,XOMA Corp,xoma,1
3879,0001315657,XOOM Corp,xoom,1
3880,0001166003,"XPO Logistics, Inc.",xpo,1
3881,0000854398,XRS Corp,xrsc,1
3882,0000868809,XTO ENERGY INC,xto,1
3883,0001084597,XZERES Corp.,xpwr,1
3884,0001322554,Xactly Corp,xtly,1
3885,0000072903,Xcel Energy Inc,xel,1
3886,0000357020,Xcerra Corp,xcra,1
3887,0001326732,Xencor Inc,xncr,1
3888,0001130591,Xenoport Inc,xnpt,1
3889,0001287151,Xerium Technologies Inc,xrm,1
3890,0000108772,Xerox Corp,xrx,1
3891,0000743988,Xilinx Inc,xlnx,1
3892,0001062292,Xo Group Inc.,xoxo,1
3893,0001177845,Xplore Technologies Corp,xplr,1
3894,0001161315,YODLEE INC,ydle,1
3895,0000716006,YRC Worldwide Inc.,yrcw,1
3896,0001011006,Yahoo Inc,yhoo,1
3897,0001345016,Yelp Inc,yelp,1
3898,0001614178,"Yext, Inc.",yext,1
3899,0001569329,"Youngevity International, Inc.",ygyi,1
3900,0000933590,"Your Community Bankshares, Inc.",cbin,1
3901,0001415624,YuMe Inc,yume,1
3902,0001041061,Yum Brands Inc,yum,1
3903,0001374690,"ZAFGEN, INC.",zfgn,1
3904,0001296205,ZAGG Inc,zagg,1
3905,0000109156,ZALE CORP,zlc,1
3906,0001024628,ZAP,zaap,1
3907,0001131457,ZIPCAR INC,zip,1
3908,0001142512,ZIPREALTY INC,zipr,1
3909,0000887568,ZOLL MEDICAL CORP,zoll,1
3910,0001003022,ZORAN CORP \DE\,,1
3911,0001423774,ZUORA INC,zuo,1
3912,0000730716,ZYGO CORP,zigo,1
3913,0001528393,ZaZa Energy Corp,zaza,1
3914,1502756,"Zayo Group Holdings, Inc.",zayo,1
3915,0000877212,Zebra Technologies Corp,zbra,1
3916,0001667313,"Zedge, Inc.",zdge,1
3917,0001415336,Zeltiq Aesthetics Inc,zltq,1
3918,0001463172,"Zendesk, Inc.",zen,1
3919,0001101680,Zhone Technologies Inc,zhne,1
3920,0001334814,Zillow Inc,z,1
3921,0001131312,Zion Oil & Gas Inc,zn,1
3922,0000109380,Zions Bancorporation /UT/,zion,1
3923,cr276579,"Zions Bancorporation, National Association",,0
3924,0000855612,Zix Corp,zixi,1
3925,0001467761,"Zoom Telephonics, Inc.",zmtp,1
3926,0001587221,Zosano Pharma Corp,zsan,1
3927,0001318008,Zumiez Inc,zumz,1
3928,0001403752,Zymeworks Inc.,ZYME,1
3929,0001439404,Zynga Inc,znga,1
3930,0001059272,"bebe stores, inc.",bebe,1
3931,0001337885,"dELiAs, Inc.",,1
3932,0001333493,"eHealth, Inc.",ehth,1
3933,0001560258,"electroCore, Inc.",ecor,1
3934,3413,foxsemicon integrated technology Inc. (京鼎精密科技),,0
3935,0001021435,hopTo Inc.,hpto,1
3936,0001075656,"iGo, Inc.",igoi,1
3937,0001634291,"iHealthcare, Inc.",iheal_priv,1
3938,0001140184,"iPayment, Inc.",,1
3939,0001388658,"iRhythm Technologies, Inc.",irtc,1
3940,0000741114,"iSatori, Inc.",ifit,1
3941,0000727634,iSign Solutions Inc.,isgnd,1
3942,0001498372,iWallet Corp,iwal,1
3943,0001087934,"inContact, Inc.",saas,1
3944,0001397187,lululemon athletica inc.,lulu,1
3945,0001525852,"mCig, Inc.",mcig,1
3946,0001120792,nFinanSe Inc.,nfse,1
3947,0001299688,"optionsXpress Holdings, Inc.",,1
3948,0001471458,"rue21, inc.",rue,1
3949,0001604950,scPharmaceuticals Inc.,scph,1
3950,0001641489,vTv Therapeutics Inc.,vtvt,1
3951,0001565228,"xG TECHNOLOGY, INC.",xgti,1
3952,0001478484,"zulily, inc.",zu,1
