cik,companyName,stockSymbol
0001012100,Sealed Air Corp/DE,see
0001060736,Seattle Genetics Inc /WA,sgen
0001468666,SecureWorks Corp,scwx
0000827187,Select Comfort Corp,scss
0000230557,Selective Insurance Group Inc,sigi
0001489136,SemGroup Corp,semg
0001032208,Sempra Energy,sre
0000088941,Semtech Corp,smtc
0001477425,"SendGrid, Inc.",send
0000088948,Seneca Foods Corp,senea
0001123979,Senomyx Inc,snmx
0000310142,Sensient Technologies Corp,sxt
0001076481,Sequenom Inc,sqnm
0001648428,"Sequential Brands Group, Inc.",sqbg
0001609809,"Seres Therapeutics, Inc.",mcrb
0000089089,Service Corporation International,sci
0001373715,"ServiceNow, Inc.",now
0001310114,"Servicesource International, Inc.",srev
0000089140,Servotronics Inc /DE/,svt
0001534814,Seven Seas Cruises S. DE R.L.,
0001532930,Seventy Seven Energy Inc.,sse
0000898770,Sharps Compliance Corp,smed
0001531744,Shea Homes Limited Partnership,
0000354963,Shenandoah Telecommunications Co/VA/,shen
0000904979,Shiloh Industries Inc,shlo
0001642545,"ShockWave Medical, Inc.",swav
0000895447,Shoe Carnival Inc,scvl
0001594805,Shopify Inc,shop
0001388133,ShoreTel Inc,shor
0001125920,Shutterfly Inc,sfly
0001549346,"Shutterstock, Inc.",sstk
0001656328,"Sienna Biopharmaceuticals, Inc.",snna
0001551693,"Sientra, Inc.",sien
0001111863,Sierra Wireless Inc,swir
0000090168,Sifco Industries Inc,sif
0001010086,Siga Technologies Inc,siga
0000090185,Sigma Aldrich Corp,sial
0000790715,Sigma Designs Inc,sigm
0000788611,"Sigma Labs, Inc.",sglb
0000915358,Sigmatron International Inc,sgma
0001545061,Signal Advance Inc,sigl
6415,Silergy Corp. (矽力杰),
0000849869,Silgan Holdings Inc,slgn
0001316625,Silicon Graphics International Corp,sgi
0001003214,Silicon Image Inc,simg
2363,Silicon Integrated Systems Corp. (矽統科技),sis
0001038074,Silicon Laboratories Inc,slab
cr802866,Silicon Valley Bank,
0001397702,Silk Road Medical Inc,silk
0001557255,Silver Bay Realty Trust Corp.,sby
0001180079,Silver Spring Networks Inc,ssni
0001549966,Silvercrest Asset Management Group Inc.,samg
0000090498,Simmons First National Corp,sfnc
0001063761,Simon Property Group Inc /DE/,spg
0000920371,Simpson Manufacturing Co Inc /CA/,ssd
0000912752,Sinclair Broadcast Group Inc,sbgi
0000923601,Singing Machine Co Inc,smdm
0001014507,"Sirona Dental Systems, Inc.",siro
0001650729,"SiteOne Landscape Supply, Inc.",site
0001065837,Skechers Usa Inc,skx
0001176325,Skinny Nutritional Corp.,sknyq
0001423542,"Skullcandy, Inc.",skul
0001354027,"SkyShop Logistics, Inc.",skpn
0000090896,Skyline Corp,sky
0001446159,Skyline Medical Inc.,skln
0000793733,Skywest Inc,skyw
0001040971,Sl Green Realty Corp,slg
0000089270,Sl Industries Inc,sli
0001032033,Slm Corp,slm
0001563407,"Smart & Final Stores, Inc.",sfs
0001289863,SmartPros Ltd.,spro
0001092796,Smith & Wesson Holding Corp,aobc
0000948708,Smith Micro Software Inc,smsi
0001564408,Snap Inc,snap
0001355839,"Snap Interactive, Inc",stvi
0000057528,"Snyder's-Lance, Inc.",lnce
0000354260,Softech Inc,soft
0001172631,"Solar3d, Inc.",sltd
0001428669,"SolarWinds, Inc.",swi
0001408356,Solarcity Corp,scty
0001311230,Solazyme Inc,szym
0001324245,"Solera Holdings, Inc",slh
0000812796,"Soligenix, Inc.",sngx
0001398137,"Solis Tek, Inc./NV",sltk
0001548187,"Soliton, Inc.",soly
0000091668,Solitron Devices Inc,sodi
0001294608,Solo Cup CO,
0001501845,"Solo International, Inc",slio
0001029744,Sonic Foundry Inc,sofo
0000091767,Sonoco Products Co,son
0001314727,Sonos Inc,sono
0001105472,Sonus Networks Inc,sons
0000313838,Sony Corp,sne
0000823094,Sothebys,bid
0001301236,Sotherly Hotels Inc.,soho
0000091928,South Jersey Industries Inc,sji
0000092380,Southwest Airlines Co,luv
0000914374,Southwest Bancorp Inc,oksb
0000007332,Southwestern Energy Co,swn
0000718924,Span America Medical Systems Inc,span
0000927720,Spanish Broadcasting System Inc,sbsa
0001004989,Spar Group Inc,sgrp
0001314475,Spark Networks Inc,lov
0001609351,"Spark Therapeutics, Inc.",once
0000743238,Spartan Motors Inc,spar
0000092679,Sparton Corp,spa
0001373835,Spectra Energy Corp.,se
0000789132,Spectranetics Corp,spnc
0001028985,"Spectrum Brands, Inc.",
0000831547,Spectrum Pharmaceuticals Inc,sppi
0000934648,Speedway Motorsports Inc,trk
0000012239,Spherix Inc,spex
0001403802,"Spindle, Inc.",spdl
0001364885,"Spirit AeroSystems Holdings, Inc.",spr
0001498710,"Spirit Airlines, Inc.",save
0001499453,"Spirit of Texas Bancshares, Inc.",stxb
0001353283,Splunk Inc,splk
0001289945,"Spok Holdings, Inc",spok
0001092699,Sps Commerce Inc,spsc
0001512673,"Square, Inc.",sq
0000203077,St Jude Medical Inc,stj
0000718937,Staar Surgical Co,staa
0001082923,Stamps.Com Inc,stmp
0000093389,Standard Motor Products Inc,smp
0000310354,Standex International Corp/DE/,sxi
0000093556,"Stanley Black & Decker, Inc.",swk
0000797465,Stanley Furniture Co Inc.,stly
0000791519,Staples Inc,spls
0001031029,"StarTek, Inc.",srt
0000829224,Starbucks Corp,sbux
cr35301,State Street Bank and Trust Company,
0001503579,Station Casinos LLC,stn
0001619087,SteadyMed Ltd.,stdy
0001022671,Steel Dynamics Inc,stld
0001050825,Steelcase Inc,scs
0000884940,Stein Mart Inc,smrt
0001264587,Stemline Therapeutics Inc,stml
0001289340,"Stereotaxis, Inc.",stxs
0000861878,Stericycle Inc,srcl
0000815065,Steris Corp,ste
0000913241,"Steven Madden, Ltd.",shoo
0001381455,Stewart & Stevenson LLC,
0001576942,"Stitch Fix, Inc.",sfix
0000932787,Stmicroelectronics Nv,stm
0001454389,Stonegate Mortgage Corp,sgm
0001043337,Stoneridge Inc,sri
0001057436,"Strategic Hotels & Resorts, Inc",bee
0000933034,Strattec Security Corp,strt
0001507842,Stratus Technologies Bermuda Holdings Ltd.,
0001013934,Strayer Education Inc,stra
0000310764,Stryker Corp,syk
0000095029,Sturm Ruger & Co Inc,rgr
0001402305,"SuccessFactors, Inc.",sfsf
0000919175,"Sugarmade, Inc.",sgmd
0001314772,"Summer Infant, Inc.",sumr
0000811808,Summit Financial Group Inc,smmf
0001682149,"Summit Wireless Technologies, Inc.",wisa
0001017793,Sun Bancorp Inc /Nj/,snbc
0001024795,Sun Hydraulics Corp,snhy
0000745544,Sun Life Assurance Co of Canada (U.S.),
0000351834,SunOpta Inc.,stkl
0001061027,Sunesis Pharmaceuticals Inc,snss
0001161154,Sunoco Logistics Partners L.P.,sxl
0001469367,Sunrun Inc.,run
0001506492,"Sunshine Heart, Inc.",ssh
0001295810,"Sunstone Hotel Investors, Inc.",sho
0000750556,Suntrust Banks Inc,sti
0001621672,"Super League Gaming, Inc.",slgg
0001375365,"Super Micro Computer, Inc.",smci
0001338624,SuperDirectories Inc.,sdir
0000895665,Superconductor Technologies Inc,scon
0001600422,"Superior Drilling Products, Inc.",sdpi
0000095552,Superior Industries International Inc,sup
0000095574,Superior Uniform Group Inc,sgc
0001356576,Supernus Pharmaceuticals Inc,supn
0000095521,Supervalu Inc,svu
0001104855,"Support.com, Inc.",sprt
0001411574,"Surgical Care Affiliates, Inc.",scai
0000924717,Surmodics Inc,srdx
0000700863,Susquehanna Bancshares Inc,susq
0001028954,Sussex Bancorp,sbbx
0000719739,Svb Financial Group,sivb
0000095779,"Swank, Inc.",snki
0001710583,"Switch, Inc.",SWCH
0001092367,Sycamore Networks Inc,scmr
0001010612,Sykes Enterprises Inc,syke
0000849399,Symantec Corp,symc
0001559495,Symetra Life Insurance Co,
0001292055,Symmetry Medical Inc.,sma
0001408278,"Synacor, Inc.",sync
0000911326,Synageva Biopharma Corp,geva
0000095953,Synalloy Corp,synl
0000817720,Synaptics Inc,syna
0001131554,Synchronoss Technologies Inc,sncr
cr1216022,Synchrony Bank,
0001601712,Synchrony Financial,syf
0001395937,Syndax Pharmaceuticals Inc,sndx
0000836429,Synergetics Usa Inc,surg
0001562733,Synergy CHC Corp.,snyr
0001291361,Syneron Medical Ltd.,elos
0001177394,Synnex Corp,snx
0000883241,Synopsys Inc,snps
cr395238,Synovus Bank,
0000018349,Synovus Financial Corp,snv
0001040426,Syntel Inc,synt
0001375063,Synthesis Energy Systems Inc,symx
0000864240,Sypris Solutions Inc,sypr
0000096021,Sysco Corp,syy
0000945114,Systemax Inc,syx
0001272754,"T Bancshares, Inc.",tbnc
0001283699,"T-Mobile US, Inc.",tmus
0001492674,"T2 Biosystems, Inc.",ttoo
0001434589,"T3 Motion, Inc.",tttm
0001027838,TACTILE SYSTEMS TECHNOLOGY INC,tcmd
0001046179,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,tsm
1395064,TAKEDA PHARMACEUTICAL CO LTD,
0000912263,TALBOTS INC,tlb.ws
0001134203,TALEO CORP,
0001547063,TAMINCO Corp,tam
0000096271,TAMPA ELECTRIC CO,
0001438133,TANDEM DIABETES CARE INC,tndm
0000869487,TANDY BRANDS ACCESSORIES INC,tbacq
0000906338,TARO PHARMACEUTICAL INDUSTRIES LTD,taro
0001116134,TATA COMMUNICATIONS LTD,tgli
cr266271,TCF National Bank,
y91249196,TD Bank US Holding Company,
0001385157,TE Connectivity Ltd.,tel
0001537435,TECOGEN INC.,tgen
0000039899,TEGNA INC,tgna
0000790705,TEKELEC,
0000814052,TELEFONICA S A,tef
0000928659,TELETOUCH COMMUNICATIONS INC,tlleq
0000317771,TELLABS INC,tlab
0000320121,TELOS CORP,tlsrp
0000915324,TELULAR CORP,
0000868675,TELUS CORP,tu
0000839443,TELVUE CORP,teve
0001296391,TENGION INC,tngnq
0000097142,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",
0001491576,"TESARO, Inc.",tsro
0000097472,TEXAS INDUSTRIES INC,txi
0000795551,THERAGENICS CORP,tgx
0000884504,THERMOENERGY CORP,tmen
0000097854,THOMAS & BETTS CORP,tnb
0000865570,THQ INC,thqiq
0000277928,"TII NETWORK TECHNOLOGIES, INC.",tiii
0001011657,TITANIUM METALS CORP,tie
0001491501,TMS International Corp.,tms
0001511967,TMX Finance LLC,
0000314227,"TOMI Environmental Solutions, Inc.",tomz
0000879764,TOTAL S.A.,tot
0001072847,TOWER FINANCIAL CORP,tofc
0001005414,TOYS R US INC,toys
0001455684,"TPI COMPOSITES, INC",tpic
0001039184,TRAILER BRIDGE INC,trbrq
0001144800,TRANSALTA CORP,tac
0000862510,TRANSATLANTIC HOLDINGS INC,trh
0000099070,TRANSCANADA PIPELINES LTD,trp_priv1
0000944739,TRANSWITCH CORP /DE,txccq
0000859475,TRIDENT MICROSYSTEMS INC,tridq
0001109153,"TRISTAR WELLNESS SOLUTIONS, INC.",twsi
0001678536,TRITON ACQUISITION CO,
0000943320,"TRUMP ENTERTAINMENT RESORTS, INC.",trmyq
0001371285,TRUPANION INC.,trup
0001103025,TRX INC/GA,trxi
0000895329,TUFCO TECHNOLOGIES INC,tfco
0001308161,"TWENTY-FIRST CENTURY FOX, INC.",foxa
0001090396,Table Trac Inc,tbtc
0001303652,Tableau Software Inc,data
0001651561,"Tabula Rasa HealthCare, Inc.",trhc
0000946581,Take Two Interactive Software Inc,ttwo
0001405197,Talecris Biotherapeutics Holdings Corp.,tlcr
0001622536,Talen Energy Corp,tln
0001047881,"Talon International, Inc.",taln
0000909724,Tandy Leather Factory Inc,tlf
0001182325,Tangoe Inc,tngo
0001389170,Targa Resources Corp.,trgp
0000027419,Target Corp,tgt
0001420030,"Targeted Medical Pharma, Inc.",trgm
0001069183,Taser International Inc,tasr
0000096536,Taylor Devices Inc,tayd
0001562476,Taylor Morrison Home Corp,tmhc
0000814184,Tcf Financial Corp,tcb
0001173431,Td Ameritrade Holding Corp,amtd
0000318833,Team Inc,tisi
0000790703,Tech Data Corp,tecd
0001293282,TechTarget Inc,ttgt
0000096699,Technical Communications Corp,tcco
0001681459,TechnipFMC plc,FTI
0001534675,Tecnoglass Inc.,tgls
0000096831,Tecumseh Products Co,tecu
0000096869,Tejon Ranch Co,trc
0001477449,"Teladoc, Inc.",tdoc
0001441905,"TeleCheck Services, Inc.",
0001628104,"TeleHealthCare, Inc.",tllt
0001474439,"TeleNav, Inc.",tnav
0001111665,Telecommunication Systems Inc /FA/,tsys
0001094285,Teledyne Technologies Inc,tdy
0000096943,Teleflex Inc,tfx
0001465191,Telesat Canada,
0001013880,Teletech Holdings Inc,ttec
0001612624,"Teletronics International, Inc.",
0000352998,"Teligent, Inc.",ig
0001094084,Telkonet Inc,tkoi
1739208,"Tenaya Group, Inc.",
0000070318,Tenet Healthcare Corp,thc
0001024725,Tenneco Inc,ten
0001376986,Tennessee Valley Authority,tvc
0000097210,"Teradyne, Inc",ter
0000097216,Terex Corp,tex
0001451512,Terra Tech Corp.,trtc
0001022705,Tesco Corp,teso
0001318605,Tesla Motors Inc,tsla
0000050104,Tesoro Corp /New/,tso
0000831641,Tetra Tech Inc,ttek
0000844965,Tetra Technologies Inc,tti
0000818686,Teva Pharmaceutical Industries Ltd,teva
0001077428,Texas Capital Bancshares Inc/TX,tcbi
0000097476,Texas Instruments Inc,txn
0000217346,Textron Inc,txt
0001565337,Textura Corp,txtr
0000025743,"TherapeuticsMD, Inc",txmd
0000097745,Thermo Fisher Scientific Inc.,tmo
0001080056,"Thestreet, Inc.",tst
0000350907,Thoratec Corp,thor
0001451598,"Thwapr, Inc.",thwi
0001085280,Tibco Software Inc,tibx
0000098222,Tidewater Inc,tdw
0000098246,Tiffany & Co,tif
0000820738,TigerLogic CORP,tigr
0001591517,Time Inc.,time
0001377013,Time Warner Cable Inc.,twc
0001105705,Time Warner Inc.,twx
0001554875,"Tintri, Inc.",tntr
1726079,"Tipmefast, Inc.",
0000899751,Titan International Inc,twi
0000910267,Titan Pharmaceuticals Inc,ttnp
0001088825,Tivo Inc,tivo
0000109198,Tjx Companies Inc /DE/,tjx
0001311596,"Tobira Therapeutics, Inc.",rgdo
0000730349,Tofutti Brands Inc,tof
0001005817,Tompkins Financial Corp,tmp
0001430306,Tonix Pharmaceuticals Holding Corp.,tnxp
0000098677,Tootsie Roll Industries Inc,tr
0000842295,Tor Minerals International Inc,torm
0000320335,Torchmark Corp,tmk
0001063197,Torvec Inc,tovc
0000721683,Total System Services Inc,tss
0001668370,"Toughbuilt Industries, Inc",
0001289592,"Tower Group International, Ltd.",twgp
0001485469,"Tower International, Inc.",towr
0001281774,Town Sports International Holdings Inc,club
0001499832,"Townsquare Media, Inc.",tsq
0001094517,Toyota Motor Corp/,tm
0001045942,"Track Group, Inc.",trck
0000916365,Tractor Supply Co /DE/,tsco
0001671933,"Trade Desk, Inc.",ttd
0001758730,Tradeweb Markets Inc.,tw
0000914577,Trans World Corp,twoc
0001017303,Transact Technologies Inc,tact
2451,"Transcend Information, Inc. (創見資訊)",transcend
0001043961,Transgenomic Inc,tbio
0001451505,Transocean Ltd.,rig
0000086312,"Travelers Companies, Inc.",trv
0000103096,Trc Companies Inc /DE/,trr
0000850429,Tredegar Corp,tg
0001320695,"TreeHouse Foods, Inc.",ths
0001380846,"TriState Capital Holdings, Inc.",tsc
0000864749,Trimble Navigation Ltd /CA/,trmb
0000357001,Trimedyne Inc,tmed
0001382158,Trina Solar LTD,tsl
0000099780,Trinity Industries Inc,trn
0001526520,"TripAdvisor, Inc.",trip
0001171662,Triple-S Management Corp,gts
0000913885,Triquint Semiconductor Inc,tqnt
0001021162,Triumph Group Inc,tgi
0001476246,Tropicana Entertainment Inc.,tpca
0001213037,"Trovagene, Inc.",trov
0000768899,"TrueBlue, Inc.",tbi
0001327318,"TrueCar, Inc.",true
0001349454,"Trulia, Inc.",trla
0000357301,Trustco Bank Corp N Y,trst
0000098338,Tsr Inc,tsri
0001116942,Ttm Technologies Inc,ttmi
0001430869,"Tupper, Inc.",tppr
0001493761,Turtle Beach Corp,hear
0000100378,Twin Disc Inc,twin
0001418091,"Twitter, Inc.",twtr
0001608109,Tyco International plc,
0000860731,Tyler Technologies Inc,tyl
0000100493,Tyson Foods Inc,tsn
0001289237,"U. S. Premium Beef, LLC",uspb
0001378950,"U.S. Auto Parts Network, Inc.",prts
cr504713,U.S. Bank National Association,
0001098881,"U.S. Rare Earths, Inc",uree
0001543450,"U.S. Well Services, LLC",
0001550935,"UBIC, INC.",ubic
0001114446,UBS AG,oubs
0001610520,UBS Group AG,ubs
0000074208,"UDR, Inc.",udr
0001369233,"UFood Restaurant Group, Inc.",uffcq
0000320431,"UNIFIED GROCERS, INC.",ufdg_priv
0000352747,UNIGENE LABORATORIES INC,ugneq
0000110390,UNILEVER N V,un
0000217410,UNILEVER PLC,ul
0000100790,UNION CARBIDE CORP /NEW/,dow_priv1
0000823533,UNION SECURITY INSURANCE CO,unsc_priv
0001172706,"UNIROYAL GLOBAL ENGINEERED PRODUCTS, INC.",unir
0000867963,UNITED AMERICAN HEALTHCARE CORP,uahc
0000889570,UNITED ARTISTS THEATRE CIRCUIT INC /MD/,rgc_priv1
0001033767,UNITED MICROELECTRONICS CORP,umc
0000101462,UNITED REFINING CO,urc_priv
0001082554,UNITED THERAPEUTICS Corp,uthr
0000886171,UNIVERSAL HOSPITAL SERVICES INC,
0000941138,UNS Energy Corp,uns
0000102379,URS CORP /NEW/,urs
0000701345,US AIRWAYS GROUP INC,lcc
0001561951,"US FOODS, INC.",usfo_priv
0001381871,"US Highland, Inc.",uhln
0000923571,US XPRESS ENTERPRISES INC,usx
0001124827,UTi WORLDWIDE INC,utiw
0001543151,"Uber Technologies, Inc",uber
0001511737,"Ubiquiti Networks, Inc.",ubnt
0000914156,Ufp Technologies Inc,ufpt
0000884614,Ugi Corp /PA/,ugi
0001438095,Ultimate Products CORP,ulpc
0001016125,Ultimate Software Group Inc,ulti
0001515673,Ultragenyx Pharmaceutical Inc.,rare
0000875657,Ultralife Corp,ulbi
0000909791,Ultratech Inc,utek
0000101382,Umb Financial Corp,umbf
0001336917,"Under Armour, Inc.",ua
0000826773,"UniTek Global Services, Inc.",untkq
0000100716,Unico American Corp,unam
0000100726,Unifi Inc,ufi
0000717954,Unifirst Corp,unf
0000100885,Union Pacific Corp,unp
0000746838,Unisys Corp,uis
cr365325,United Bank,
0001436161,United Cannabis Corp,cnab
0000857855,United Community Banks Inc,ucbi
0001501364,"United Financial Bancorp, Inc.",ubnk
0001405049,"United Financial Bancorp, Inc.",uf4
0000101199,United Fire Group Inc,ufcs
0001096938,"United Health Products, Inc.",ueec
0001020859,United Natural Foods Inc,unfi
0001142701,United Online Inc,untd
0001067701,United Rentals Inc /DE,uri
0000821130,United States Cellular Corp,usm
0001529505,United States Commodity Funds Trust I,
0001163302,United States Steel Corp,x
0000101829,United Technologies Corp /DE/,utx
1763543,United World Holding Group Ltd.,
0000731766,Unitedhealth Group Inc,unh
0001463361,"Unity Biotechnology, Inc.",ubx
0001494319,Univar Inc.,unvr
0001514128,Universal American Corp.,uam
0001005284,Universal Display Corp \Pa\,oled
0000101984,Universal Electronics Inc,ueic
0000912767,Universal Forest Products Inc,ufpi
0000352915,Universal Health Services Inc,uhs
0000102109,Universal Security Instruments Inc,uuu
0001261654,Universal Technical Institute Inc,uti
0001308208,"Universal Truckload Services, Inc.",uacl
0000102212,Univest Corp Of Pennsylvania,uvsp
0000005513,Unum Group,unm
0001505155,"Upland Software, Inc.",upld
0000315449,Uqm Technologies Inc,uqm
0000912615,Urban Outfitters Inc,urbn
0000882873,Urologix Inc,ulgx
0000890846,Uroplasty Inc,upi
0001073429,Us Concrete Inc,uscr
0000742126,"Us Ecology, Inc.",ecol
0000896429,Usa Technologies Inc,usat
0000883945,Usa Truck Inc,usak
0000896264,Usana Health Sciences Inc,usna
0000757011,Usg Corp,usg
0000706698,Utah Medical Products Inc,utmd
0000898171,Uwharrie Capital Corp,uwhr
0000103379,V F Corp,vfc
0000883293,VALASSIS COMMUNICATIONS INC,vci
0001013453,"VALCOM, INC",vlco
0000885551,VALENCE TECHNOLOGY INC,vlncq
0001045829,VANGUARD HEALTH SYSTEMS INC,vhs
0001253176,VAPOTHERM INC,vapo
0001361113,VARONIS SYSTEMS INC,vrns
0000839087,"VASOMEDICAL, INC",vaso
0001049210,VERENIUM CORP,vrnm
0001293135,VERMILION ENERGY INC.,vet
0000865917,VERSANT CORP,vsnt
2388,"VIA TECHNOLOGIES, INC. (威盛電子)",via
0001270200,VIASPACE Inc.,vspc
0000912093,VIAVI SOLUTIONS INC.,jdsu
0000103446,VICTOR EQUIPMENT CO,
0000946840,VIROPHARMA INC,vphm
0001437283,"VIRTUAL PIGGY, INC.",vpig
0001405424,VISION INDUSTRIES CORP,viicq
0001513520,"VISIONARY SYSTEMS, INC.",
0000946823,VITRAN CORP INC,
0000807707,VOXX International Corp,voxx
0001028394,VOYAGER ENTERTAINMENT INTERNATIONAL INC,veii
0001300446,"VWR International, LLC",
0000885590,"Valeant Pharmaceuticals International, Inc.",vrx
0001035002,Valero Energy Corp/TX,vlo
0001348259,Validus Holdings Ltd,vr
0000714310,Valley National Bancorp,vly
0000102729,Valmont Industries Inc,vmi
0000102741,Valspar Corp,val
0000717720,Value Line Inc,valu
0001347178,Vanda Pharmaceuticals Inc.,vnda
0001402478,"Vangent, Inc.",
0001533932,"Vantiv, Inc.",vntv
0001455819,"Vape Holdings, Inc.",wape
0001681622,Varex Imaging Corp,vrex
0000203527,Varian Medical Systems Inc,var
0001044777,Vasco Data Security International Inc,vdsi
0001603207,Vascular Biogenics Ltd.,vblt
0001030206,Vascular Solutions Inc,vasc
0001096385,Vectren Corp,vvc
0000103145,Veeco Instruments Inc,veco
0001393052,Veeva Systems Inc,veev
0001490412,Velti plc,veltf
0000740260,Ventas Inc,vtr
0000887359,Vericel Corp,vcel
0001166388,Verint Systems Inc,vrnt
0001014473,Verisign Inc/CA,vrsn
0000773318,Veritec Inc,vrtc
0001418115,Verity Corp.,vrty
0000732712,Verizon Communications Inc,vz
0000926617,"Vermillion, Inc.",vrml
0000803647,Versar Inc,vsr
0001421182,Verso Corp.,vrs
0000875320,Vertex Pharmaceuticals Inc / Ma,vrtx
0001094808,"Vertro, Inc.",
0001339947,Viacom Inc.,viab
0000884219,Viad Corp,vvi
0000797721,Viasat Inc,vsat
0001101169,Viasystems Group Inc,vias
0001479320,Vibe Ventures Inc.,vbbv
0000819050,Vical Inc,vicl
0000310056,Vicon Industries Inc /NY/,vii
0000751978,Vicor Corp,vicr
0001335104,"Vicor Technologies, Inc.",
1084475,"Video River Networks, Inc.",
0001597313,"ViewRay, Inc.",vray
0000751365,Virco Mfg Corporation,virc
0001572334,Virginia National Bankshares Corp,vabk
0001518336,"Virtual Learning Company, Inc.",vlci
0001207074,Virtusa Corp,vrtu
0001403161,Visa Inc.,v
0000103730,Vishay Intertechnology Inc,vsh
0001111335,Visteon Corp,vc
0001401688,"Vitacost.com, Inc.",
0001157602,"Vitae Pharmaceuticals, Inc",vtae
0000880446,Vitesse Semiconductor Corp,vtss
0000881524,Vivus Inc,vvus
0001124610,"Vmware, Inc.",vmw
0001129260,"Vocera Communications, Inc.",vcra
0001329919,"Vocus, Inc.",
0001620053,Vodka Brands Corp,vbco
0001354217,Volcano Corp,volc
0000103872,"Volt Information Sciences, Inc.",visi
0001272830,Vonage Holdings Corp,vg
0001396009,Vulcan Materials CO,vmc
0001308027,Vystar Corp,vyst
0001045309,W R Grace & Co,gra
0001288403,W&T Offshore Inc,wti
0001574532,"WCI Communities, Inc.",wcic
0001603565,"WCI Communities, LLC",
0001098277,WEBSENSE INC,wbsn
0000783325,"WEC ENERGY GROUP, INC.",wec
0000072971,WELLS FARGO & COMPANY/MN,wfc
0000766704,WELLTOWER INC.,hcn
0001024657,WEST CORP,wstc
0000805080,WEST SUBURBAN BANCORP INC,wnrp
0000719245,WESTPAC BANKING CORP,wbk
0000863456,WET SEAL INC,wtsl
0001309108,WEX Inc.,wex
0001555365,WHITEWAVE FOODS Co,wwav
0001095996,WILLIAM LYON HOMES,wlh
0000872821,WILMINGTON TRUST CORP,wl
2344,WINBOND ELECTRONICS CORP.(華邦電子),wec
0000107681,WINN DIXIE STORES INC,
0000107833,WISCONSIN PUBLIC SERVICE CORP,wipsm
0001264136,WOORI FINANCE HOLDINGS CO LTD,wf
0001445305,WORKIVA INC,wk
0001095266,WORKSTREAM INC,wstm
0001024520,WORLD HEART CORP,whrt
0001594686,WP Glimcher Inc.,wpg
0001702924,"WRAP TECHNOLOGIES, INC.",WRTC
0000879526,Wabash National Corp /DE,wnc
0001052100,Waddell & Reed Financial Inc,wdr
0001158863,"Wageworks, Inc.",wage
1716770,Wah Fu Education Group Ltd,WAFU
0000104207,Walgreen Co,wag
0001618921,"Walgreens Boots Alliance, Inc.",wba
0001323854,Warner Chilcott plc,
0001319161,Warner Music Group Corp.,wmg
0000737468,Washington Trust Bancorp Inc,wash
0001057058,"Waste Connections, Inc.",wcn
0000823768,Waste Management Inc,wm
0001000697,Waters Corp /DE/,wat
0000105016,Watsco Inc,wso
0000105076,Wausau Paper Corp.,wpp
0000919013,Wave Systems Corp,wavx
0000945983,"Wayside Technology Group, Inc.",wstg
0001095291,"Web.Com Group, Inc.",wwww
cr761806,Webster Bank N.A.,
0000801337,Webster Financial Corp,wbs
0000105319,Weight Watchers International Inc,wtw
0000828916,Weingarten Realty Investors /TX/,wri
0000105418,Weis Markets Inc,wmk
0001592707,Weiser Lock Corp,
cr451965,"Wells Fargo Bank, N.A.",
0000793074,Werner Enterprises Inc,wern
0000203596,Wesbanco Inc,wsbc
0001166928,West Bancorporation Inc,wtba
0000105770,West Pharmaceutical Services Inc,wst
0000054507,Westar Energy Inc /Ks,wr
0001002135,Westell Technologies Inc,wstl
0001212545,Western Alliance Bancorporation,wal
0000106040,Western Digital Corp,wdc
0001414475,Western Gas Partners LP,wes
0001365135,Western Union CO,wu
0000943452,Westinghouse Air Brake Technologies Corp,wab
0001262823,Westlake Chemical Corp,wlk
0001165002,Westwood Holdings Group Inc,whg
0000106532,Weyco Group Inc,weys
0000106535,Weyerhaeuser Co,wy
104819,Wgl Holdings Inc,wgl
0001323404,Wheaton Precious Metals Corp.,slw
0001360565,"Where Food Comes From, Inc.",wfcf
0000106640,Whirlpool Corp /DE/,whr
0001175535,Whitestone REIT,wsr
0000865436,Whole Foods Market Inc,wfm
0001571833,"WideOpenWest Finance, LLC",wdow_priv
0000838875,Willamette Valley Vineyards Inc,wvvi
0001449732,"Willbros Group, Inc.",wg
0001370450,"Willdan Group, Inc.",wldn
0000107263,Williams Companies Inc,wmb
0000719955,Williams Sonoma Inc,wsm
0001018164,Willis Lease Finance Corp,wlfc
0001439133,"Windstream Technologies, Inc.",wsti
0000749935,Winland Electronics Inc,welx
0000908315,Winmark Corp,wina
0000107687,Winnebago Industries Inc,wgo
0001015328,Wintrust Financial Corp,wtfc
0001522182,WireCo WorldGroup Inc.,wcwg_priv
1379527,WisdomTree Continuous Commodity Index Fund,gcc
0000880631,"WisdomTree Investments, Inc.",wetf
0001519300,Wix Filtration Corp LLC,
0001576789,Wix.com Ltd.,wix
0001162896,"Wizard World, Inc.",wizd
0001424404,Wolverine Technologies Corp.,wolv
0000110471,Wolverine World Wide Inc /DE/,www
0000108312,"Woodward, Inc.",wwd
0001527648,Work Area Protection Corp.,
0001327811,"Workday, Inc.",wday
0001371781,"World Energy Solutions, Inc.",xwes
0000789460,World Fuel Services Corp,int
0001389879,"World Series of Golf, Inc.",wsgf
0001091907,World Wrestling Entertainmentinc,wwe
0000108516,Worthington Industries Inc,wor
0000828944,Wsfs Financial Corp,wsfs
